transaction_id,date,month,quarter,channel,campaign_objective,customer_segment,lifecycle_stage,device,geo_region,ad_budget_level,campaign_daily_spend_usd,cost_attributed_usd,landing_variant,cta_variant,lead_magnet,checkout_simplified,webinar_invited,webinar_attended,new_product_offer,lead_score,converted_to_sale,days_to_close,aov_usd,revenue_usd,gross_margin_pct,gross_profit_usd,contribution_profit_usd
TX-008538,2025-03-05,2025-03,2025Q1,TikTok Ads,nurture,Creator,new_visitor,mobile,ES,medium,252.48,9.19,landing_v2,standard,0,0,0,0,0,38,0,,0.0,0.0,0.69,0.0,-9.19
TX-008539,2025-03-05,2025-03,2025Q1,Google Ads,cold_acquisition,Creator,known_lead,desktop,MX,medium,277.4,17.43,landing_v2,standard,0,0,0,0,0,54,0,,0.0,0.0,0.743,0.0,-17.43
TX-008540,2025-03-05,2025-03,2025Q1,SEO / Blog,evergreen,Ecommerce,known_lead,mobile,US Hispanic,organic_or_owned,0.0,1.87,baseline,standard,0,0,0,0,0,78,0,,0.0,0.0,0.775,0.0,-1.87
TX-008541,2025-03-05,2025-03,2025Q1,Afiliados,cold_acquisition,B2B Services,returning_customer,desktop,ES,organic_or_owned,0.0,5.2,baseline,standard,0,0,1,0,0,55,0,,0.0,0.0,0.729,0.0,-5.2
TX-008542,2025-03-05,2025-03,2025Q1,Facebook Ads,nurture,B2B Services,new_visitor,desktop,CO,medium,443.87,12.67,landing_v2,standard,0,0,0,0,0,41,0,,0.0,0.0,0.733,0.0,-12.67
TX-008543,2025-03-05,2025-03,2025Q1,Facebook Ads,cold_acquisition,SMB,known_lead,mobile,CL,medium,508.13,11.85,landing_v2,standard,0,0,0,0,0,34,0,,0.0,0.0,0.753,0.0,-11.85
TX-008544,2025-03-05,2025-03,2025Q1,SEO / Blog,evergreen,Ecommerce,new_visitor,desktop,ES,organic_or_owned,84.02,1.72,landing_v2,standard,0,0,0,0,0,53,0,,0.0,0.0,0.697,0.0,-1.72
TX-008545,2025-03-05,2025-03,2025Q1,Google Ads,retargeting,B2B Services,returning_customer,desktop,MX,medium,352.92,10.18,landing_v2,standard,0,0,0,0,0,71,0,,0.0,0.0,0.753,0.0,-10.18
TX-008546,2025-03-05,2025-03,2025Q1,Google Ads,launch,B2B Services,known_lead,desktop,MX,medium,267.14,9.52,landing_v2,standard,0,0,0,0,0,70,0,,0.0,0.0,0.728,0.0,-9.52
TX-008547,2025-03-05,2025-03,2025Q1,Facebook Ads,retargeting,SMB,new_visitor,desktop,ES,medium,499.22,11.6,landing_v2,standard,0,0,0,0,0,40,0,,0.0,0.0,0.721,0.0,-11.6
TX-008548,2025-03-05,2025-03,2025Q1,TikTok Ads,evergreen,Enterprise,new_visitor,mobile,ES,medium,223.54,6.99,landing_v2,standard,0,0,0,0,0,47,0,,0.0,0.0,0.696,0.0,-6.99
TX-008549,2025-03-05,2025-03,2025Q1,SEO / Blog,cold_acquisition,Creator,known_lead,desktop,ES,organic_or_owned,23.94,1.99,landing_v2,standard,0,0,0,0,0,68,0,,0.0,0.0,0.765,0.0,-1.99
TX-008550,2025-03-05,2025-03,2025Q1,Google Ads,launch,Creator,new_visitor,mobile,US Hispanic,medium,410.11,11.49,baseline,standard,0,0,0,0,0,36,0,,0.0,0.0,0.77,0.0,-11.49
TX-008551,2025-03-05,2025-03,2025Q1,Webinar,launch,SMB,new_visitor,mobile,CO,organic_or_owned,54.05,5.99,baseline,standard,0,0,0,0,0,79,0,,0.0,0.0,0.798,0.0,-5.99
TX-008552,2025-03-05,2025-03,2025Q1,Webinar,nurture,Creator,new_visitor,desktop,ES,organic_or_owned,0.0,4.51,baseline,standard,0,0,0,0,0,54,0,,0.0,0.0,0.767,0.0,-4.51
TX-008553,2025-03-05,2025-03,2025Q1,TikTok Ads,cold_acquisition,Ecommerce,known_lead,mobile,CO,medium,333.4,5.45,landing_v2,standard,0,0,0,0,0,77,0,,0.0,0.0,0.765,0.0,-5.45
TX-008554,2025-03-06,2025-03,2025Q1,SEO / Blog,evergreen,Enterprise,new_visitor,desktop,ES,organic_or_owned,0.0,1.59,landing_v2,standard,0,0,1,0,0,68,1,8,1161.1,1161.1,0.795,923.07,899.48
TX-008555,2025-03-06,2025-03,2025Q1,TikTok Ads,nurture,Creator,new_visitor,mobile,US Hispanic,medium,298.96,7.25,landing_v2,standard,0,0,0,0,0,48,0,,0.0,0.0,0.711,0.0,-7.25
TX-008556,2025-03-06,2025-03,2025Q1,Google Ads,cold_acquisition,SMB,new_visitor,mobile,ES,medium,254.31,9.12,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.619,0.0,-9.12
TX-008557,2025-03-06,2025-03,2025Q1,Webinar,nurture,Ecommerce,returning_customer,mobile,AR,organic_or_owned,0.0,5.81,landing_v2,standard,0,0,0,0,0,76,0,,0.0,0.0,0.755,0.0,-5.81
TX-008558,2025-03-06,2025-03,2025Q1,Email,nurture,Enterprise,known_lead,desktop,AR,organic_or_owned,38.21,0.6,landing_v2,standard,0,0,0,0,0,81,0,,0.0,0.0,0.774,0.0,-0.6
TX-008559,2025-03-06,2025-03,2025Q1,SEO / Blog,cold_acquisition,Ecommerce,returning_customer,desktop,CO,organic_or_owned,0.0,1.79,landing_v2,standard,0,0,0,0,0,77,1,0,1134.81,1134.81,0.793,899.9,876.11
TX-008560,2025-03-06,2025-03,2025Q1,Facebook Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,medium,418.68,9.93,landing_v2,standard,0,0,0,0,0,28,0,,0.0,0.0,0.733,0.0,-9.93
TX-008561,2025-03-06,2025-03,2025Q1,Email,evergreen,B2B Services,new_visitor,desktop,ES,organic_or_owned,0.0,0.54,landing_v2,standard,0,0,1,0,0,61,0,,0.0,0.0,0.827,0.0,-0.54
TX-008562,2025-03-06,2025-03,2025Q1,SEO / Blog,nurture,Creator,new_visitor,desktop,CL,organic_or_owned,0.0,2.03,baseline,standard,0,0,1,0,0,57,0,,0.0,0.0,0.786,0.0,-2.03
TX-008563,2025-03-06,2025-03,2025Q1,TikTok Ads,retargeting,Creator,new_visitor,desktop,ES,medium,246.19,11.24,baseline,standard,0,0,0,0,0,52,0,,0.0,0.0,0.712,0.0,-11.24
TX-008564,2025-03-06,2025-03,2025Q1,Facebook Ads,cold_acquisition,Ecommerce,returning_customer,tablet,MX,medium,330.71,8.51,landing_v2,standard,0,0,0,0,0,71,0,,0.0,0.0,0.693,0.0,-8.51
TX-008565,2025-03-06,2025-03,2025Q1,Facebook Ads,nurture,SMB,new_visitor,desktop,ES,medium,364.78,15.73,baseline,standard,0,0,0,0,0,43,0,,0.0,0.0,0.703,0.0,-15.73
TX-008566,2025-03-06,2025-03,2025Q1,Google Ads,cold_acquisition,Enterprise,returning_customer,desktop,MX,medium,364.91,10.68,baseline,standard,0,0,1,0,0,80,0,,0.0,0.0,0.712,0.0,-10.68
TX-008567,2025-03-06,2025-03,2025Q1,Google Ads,cold_acquisition,Ecommerce,new_visitor,mobile,ES,medium,416.87,9.78,landing_v2,standard,0,0,0,0,0,44,0,,0.0,0.0,0.726,0.0,-9.78
TX-008568,2025-03-06,2025-03,2025Q1,Afiliados,evergreen,B2B Services,known_lead,desktop,AR,organic_or_owned,90.23,7.16,baseline,standard,0,0,0,0,0,69,0,,0.0,0.0,0.691,0.0,-7.16
TX-008569,2025-03-06,2025-03,2025Q1,Afiliados,retargeting,B2B Services,new_visitor,mobile,AR,organic_or_owned,0.0,5.36,landing_v2,standard,0,0,0,0,0,48,1,1,1985.53,1985.53,0.704,1397.81,1370.45
TX-008570,2025-03-06,2025-03,2025Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,desktop,CL,medium,415.61,10.88,landing_v2,standard,0,0,0,0,0,45,0,,0.0,0.0,0.706,0.0,-10.88
TX-008571,2025-03-06,2025-03,2025Q1,Facebook Ads,nurture,Ecommerce,new_visitor,desktop,ES,medium,379.17,9.31,baseline,standard,0,0,0,0,0,48,0,,0.0,0.0,0.74,0.0,-9.31
TX-008572,2025-03-06,2025-03,2025Q1,Google Ads,retargeting,SMB,known_lead,desktop,MX,medium,397.66,8.92,baseline,standard,0,0,0,0,0,54,0,,0.0,0.0,0.714,0.0,-8.92
TX-008573,2025-03-06,2025-03,2025Q1,Email,launch,Creator,known_lead,desktop,US Hispanic,organic_or_owned,46.33,0.7,baseline,standard,0,0,0,0,0,77,0,,0.0,0.0,0.786,0.0,-0.7
TX-008574,2025-03-06,2025-03,2025Q1,Email,nurture,Ecommerce,returning_customer,mobile,ES,organic_or_owned,50.4,0.67,landing_v2,standard,0,0,0,0,0,76,1,4,915.63,915.63,0.703,643.69,621.02
TX-008575,2025-03-06,2025-03,2025Q1,Email,nurture,SMB,known_lead,desktop,US Hispanic,organic_or_owned,6.96,0.61,landing_v2,standard,0,0,0,0,0,56,0,,0.0,0.0,0.747,0.0,-0.61
TX-008576,2025-03-06,2025-03,2025Q1,Facebook Ads,cold_acquisition,Creator,returning_customer,mobile,CO,medium,350.72,10.78,baseline,standard,0,0,0,0,0,52,1,25,687.15,687.15,0.75,515.36,482.58
TX-008577,2025-03-06,2025-03,2025Q1,Email,nurture,SMB,known_lead,mobile,ES,organic_or_owned,0.0,0.58,landing_v2,standard,0,0,0,0,0,77,1,6,999.92,999.92,0.752,751.94,729.36
TX-008578,2025-03-06,2025-03,2025Q1,Facebook Ads,evergreen,B2B Services,new_visitor,desktop,ES,medium,467.3,13.52,baseline,standard,0,0,0,0,0,9,0,,0.0,0.0,0.705,0.0,-13.52
TX-008579,2025-03-06,2025-03,2025Q1,SEO / Blog,cold_acquisition,Creator,new_visitor,mobile,MX,organic_or_owned,0.0,1.73,landing_v2,standard,0,0,0,0,0,62,0,,0.0,0.0,0.766,0.0,-1.73
TX-008580,2025-03-06,2025-03,2025Q1,Email,nurture,B2B Services,new_visitor,mobile,ES,organic_or_owned,0.0,0.73,landing_v2,standard,0,0,0,0,0,59,0,,0.0,0.0,0.78,0.0,-0.73
TX-008581,2025-03-06,2025-03,2025Q1,SEO / Blog,evergreen,SMB,new_visitor,desktop,MX,organic_or_owned,0.0,1.75,landing_v2,standard,0,0,0,0,0,60,0,,0.0,0.0,0.76,0.0,-1.75
TX-008582,2025-03-06,2025-03,2025Q1,Email,nurture,Creator,returning_customer,tablet,ES,organic_or_owned,0.0,0.58,baseline,standard,0,0,0,0,0,86,1,2,819.59,819.59,0.73,598.3,575.72
TX-008583,2025-03-06,2025-03,2025Q1,Facebook Ads,retargeting,SMB,new_visitor,mobile,ES,medium,384.04,14.61,landing_v2,standard,0,0,0,0,0,55,0,,0.0,0.0,0.686,0.0,-14.61
TX-008584,2025-03-06,2025-03,2025Q1,Webinar,cold_acquisition,Enterprise,new_visitor,desktop,ES,organic_or_owned,45.66,6.76,landing_v2,standard,0,0,1,0,0,73,0,,0.0,0.0,0.77,0.0,-6.76
TX-008585,2025-03-06,2025-03,2025Q1,TikTok Ads,cold_acquisition,Enterprise,new_visitor,tablet,US Hispanic,medium,346.89,7.85,landing_v2,standard,0,0,0,0,0,66,0,,0.0,0.0,0.64,0.0,-7.85
TX-008586,2025-03-06,2025-03,2025Q1,SEO / Blog,cold_acquisition,Ecommerce,new_visitor,desktop,ES,organic_or_owned,0.0,1.51,landing_v2,standard,0,0,1,0,0,61,0,,0.0,0.0,0.819,0.0,-1.51
TX-008587,2025-03-06,2025-03,2025Q1,Email,nurture,Creator,new_visitor,desktop,ES,organic_or_owned,58.25,0.79,landing_v2,standard,0,0,1,1,0,56,0,,0.0,0.0,0.738,0.0,-0.79
TX-008588,2025-03-07,2025-03,2025Q1,TikTok Ads,retargeting,Creator,known_lead,mobile,ES,medium,294.8,10.14,landing_v2,standard,0,0,0,0,0,35,0,,0.0,0.0,0.706,0.0,-10.14
TX-008589,2025-03-07,2025-03,2025Q1,Email,retargeting,SMB,new_visitor,tablet,ES,organic_or_owned,10.64,0.55,landing_v2,standard,0,0,1,0,0,65,0,,0.0,0.0,0.807,0.0,-0.55
TX-008590,2025-03-07,2025-03,2025Q1,Afiliados,nurture,B2B Services,new_visitor,desktop,ES,organic_or_owned,50.26,8.12,landing_v2,standard,0,0,0,0,0,54,0,,0.0,0.0,0.725,0.0,-8.12
TX-008591,2025-03-07,2025-03,2025Q1,Google Ads,retargeting,B2B Services,new_visitor,desktop,US Hispanic,medium,363.57,11.04,landing_v2,standard,0,0,0,0,0,64,0,,0.0,0.0,0.708,0.0,-11.04
TX-008592,2025-03-07,2025-03,2025Q1,Facebook Ads,retargeting,SMB,new_visitor,desktop,CL,medium,365.82,12.8,landing_v2,standard,0,0,0,0,0,35,0,,0.0,0.0,0.753,0.0,-12.8
TX-008593,2025-03-07,2025-03,2025Q1,Afiliados,launch,Ecommerce,new_visitor,mobile,US Hispanic,organic_or_owned,0.0,6.97,landing_v2,standard,0,0,0,0,0,36,0,,0.0,0.0,0.692,0.0,-6.97
TX-008594,2025-03-07,2025-03,2025Q1,Google Ads,retargeting,B2B Services,new_visitor,desktop,ES,medium,360.64,13.57,landing_v2,standard,0,0,0,0,0,53,0,,0.0,0.0,0.645,0.0,-13.57
TX-008595,2025-03-07,2025-03,2025Q1,SEO / Blog,evergreen,Creator,returning_customer,desktop,AR,organic_or_owned,0.0,1.89,landing_v2,standard,0,0,1,0,0,68,0,,0.0,0.0,0.788,0.0,-1.89
TX-008596,2025-03-07,2025-03,2025Q1,SEO / Blog,cold_acquisition,B2B Services,new_visitor,desktop,MX,organic_or_owned,0.0,1.95,baseline,standard,0,0,1,0,0,63,0,,0.0,0.0,0.705,0.0,-1.95
TX-008597,2025-03-07,2025-03,2025Q1,SEO / Blog,cold_acquisition,Creator,new_visitor,mobile,ES,organic_or_owned,11.43,1.22,landing_v2,standard,0,0,0,0,0,76,0,,0.0,0.0,0.721,0.0,-1.22
TX-008598,2025-03-07,2025-03,2025Q1,TikTok Ads,nurture,B2B Services,returning_customer,desktop,ES,medium,291.13,7.26,baseline,standard,0,0,0,0,0,65,1,15,1075.8,1075.8,0.698,750.91,721.65
TX-008599,2025-03-07,2025-03,2025Q1,Google Ads,cold_acquisition,SMB,new_visitor,desktop,AR,medium,260.52,7.08,landing_v2,standard,0,0,0,0,0,59,0,,0.0,0.0,0.728,0.0,-7.08
TX-008600,2025-03-07,2025-03,2025Q1,Webinar,cold_acquisition,Enterprise,new_visitor,desktop,ES,organic_or_owned,0.0,4.61,landing_v2,standard,0,0,0,0,0,71,0,,0.0,0.0,0.757,0.0,-4.61
TX-008601,2025-03-07,2025-03,2025Q1,Webinar,cold_acquisition,Ecommerce,known_lead,mobile,ES,organic_or_owned,0.0,6.71,landing_v2,standard,0,0,0,0,0,62,0,,0.0,0.0,0.76,0.0,-6.71
TX-008602,2025-03-07,2025-03,2025Q1,SEO / Blog,evergreen,Creator,known_lead,mobile,ES,organic_or_owned,0.0,2.63,landing_v2,standard,0,0,0,0,0,64,1,6,680.61,680.61,0.822,559.46,534.83
TX-008603,2025-03-07,2025-03,2025Q1,Facebook Ads,retargeting,Ecommerce,new_visitor,desktop,US Hispanic,medium,428.1,7.65,landing_v2,standard,0,0,0,0,0,20,0,,0.0,0.0,0.731,0.0,-7.65
TX-008604,2025-03-07,2025-03,2025Q1,SEO / Blog,evergreen,Ecommerce,returning_customer,mobile,ES,organic_or_owned,0.0,1.88,landing_v2,standard,0,0,0,0,0,62,0,,0.0,0.0,0.779,0.0,-1.88
TX-008605,2025-03-07,2025-03,2025Q1,Webinar,nurture,Creator,new_visitor,desktop,ES,organic_or_owned,21.88,4.68,landing_v2,standard,0,0,1,1,0,58,0,,0.0,0.0,0.73,0.0,-4.68
TX-008606,2025-03-07,2025-03,2025Q1,Email,nurture,B2B Services,new_visitor,mobile,ES,organic_or_owned,0.0,0.71,landing_v2,standard,0,0,0,0,0,99,1,8,1055.05,1055.05,0.722,761.75,739.04
TX-008607,2025-03-07,2025-03,2025Q1,Google Ads,retargeting,B2B Services,new_visitor,desktop,CO,medium,333.93,10.02,landing_v2,standard,0,0,0,0,0,65,0,,0.0,0.0,0.688,0.0,-10.02
TX-008608,2025-03-07,2025-03,2025Q1,SEO / Blog,retargeting,Ecommerce,new_visitor,desktop,CL,organic_or_owned,22.27,1.82,landing_v2,standard,0,0,0,0,0,44,0,,0.0,0.0,0.755,0.0,-1.82
TX-008609,2025-03-07,2025-03,2025Q1,TikTok Ads,cold_acquisition,B2B Services,returning_customer,mobile,AR,medium,360.43,9.07,landing_v2,standard,0,0,1,0,0,61,0,,0.0,0.0,0.766,0.0,-9.07
TX-008610,2025-03-07,2025-03,2025Q1,Google Ads,retargeting,B2B Services,new_visitor,desktop,US Hispanic,medium,406.55,6.65,baseline,standard,0,0,0,0,0,51,0,,0.0,0.0,0.743,0.0,-6.65
TX-008611,2025-03-07,2025-03,2025Q1,Email,nurture,B2B Services,new_visitor,desktop,US Hispanic,organic_or_owned,0.0,0.84,baseline,standard,0,0,0,0,0,59,0,,0.0,0.0,0.784,0.0,-0.84
TX-008612,2025-03-07,2025-03,2025Q1,Email,nurture,B2B Services,new_visitor,tablet,CL,organic_or_owned,0.0,0.71,landing_v2,standard,0,0,0,0,0,54,0,,0.0,0.0,0.787,0.0,-0.71
TX-008613,2025-03-07,2025-03,2025Q1,Email,nurture,Ecommerce,new_visitor,desktop,ES,organic_or_owned,18.5,0.7,baseline,standard,0,0,0,0,0,65,0,,0.0,0.0,0.712,0.0,-0.7
TX-008614,2025-03-07,2025-03,2025Q1,Facebook Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,medium,320.31,11.19,landing_v2,standard,0,0,0,0,0,46,0,,0.0,0.0,0.732,0.0,-11.19
TX-008615,2025-03-07,2025-03,2025Q1,Email,nurture,Ecommerce,new_visitor,desktop,ES,organic_or_owned,9.01,0.87,landing_v2,standard,0,0,0,0,0,63,0,,0.0,0.0,0.753,0.0,-0.87
TX-008616,2025-03-07,2025-03,2025Q1,Email,nurture,B2B Services,new_visitor,desktop,MX,organic_or_owned,0.0,1.01,baseline,standard,0,0,1,1,0,58,0,,0.0,0.0,0.773,0.0,-1.01
TX-008617,2025-03-07,2025-03,2025Q1,TikTok Ads,nurture,Creator,known_lead,desktop,MX,medium,302.91,7.0,landing_v2,standard,0,0,0,0,0,57,0,,0.0,0.0,0.676,0.0,-7.0
TX-008618,2025-03-07,2025-03,2025Q1,TikTok Ads,evergreen,SMB,known_lead,mobile,MX,medium,198.53,8.73,baseline,standard,0,0,0,0,0,71,1,5,629.1,629.1,0.737,463.65,432.92
TX-008619,2025-03-08,2025-03,2025Q1,Webinar,nurture,Creator,returning_customer,desktop,CO,organic_or_owned,48.14,4.65,landing_v2,standard,0,0,0,0,0,92,0,,0.0,0.0,0.772,0.0,-4.65
TX-008620,2025-03-08,2025-03,2025Q1,Google Ads,retargeting,Ecommerce,new_visitor,mobile,ES,medium,420.4,10.74,landing_v2,standard,0,0,0,0,0,58,0,,0.0,0.0,0.692,0.0,-10.74
TX-008621,2025-03-08,2025-03,2025Q1,Google Ads,cold_acquisition,SMB,new_visitor,desktop,ES,medium,347.16,9.03,landing_v2,standard,0,0,0,0,0,46,0,,0.0,0.0,0.685,0.0,-9.03
TX-008622,2025-03-08,2025-03,2025Q1,Afiliados,nurture,Ecommerce,known_lead,desktop,US Hispanic,organic_or_owned,23.53,10.94,baseline,standard,0,0,0,0,0,73,1,21,654.41,654.41,0.707,462.67,429.73
TX-008623,2025-03-08,2025-03,2025Q1,SEO / Blog,evergreen,SMB,new_visitor,desktop,ES,organic_or_owned,0.0,1.16,baseline,standard,0,0,1,0,0,36,0,,0.0,0.0,0.756,0.0,-1.16
TX-008624,2025-03-08,2025-03,2025Q1,Facebook Ads,nurture,Creator,returning_customer,mobile,MX,medium,347.46,9.28,baseline,standard,0,0,0,0,0,38,0,,0.0,0.0,0.664,0.0,-9.28
TX-008625,2025-03-08,2025-03,2025Q1,Google Ads,launch,B2B Services,known_lead,desktop,ES,medium,244.29,13.6,landing_v2,standard,0,0,0,0,0,66,0,,0.0,0.0,0.768,0.0,-13.6
TX-008626,2025-03-08,2025-03,2025Q1,Afiliados,retargeting,Creator,new_visitor,desktop,ES,organic_or_owned,16.48,5.38,landing_v2,standard,0,0,0,0,0,33,0,,0.0,0.0,0.679,0.0,-5.38
TX-008627,2025-03-08,2025-03,2025Q1,Afiliados,evergreen,SMB,returning_customer,desktop,ES,organic_or_owned,27.9,8.4,landing_v2,standard,0,0,0,0,0,54,0,,0.0,0.0,0.678,0.0,-8.4
TX-008628,2025-03-08,2025-03,2025Q1,Email,launch,B2B Services,new_visitor,desktop,ES,organic_or_owned,30.41,1.21,baseline,standard,0,0,0,0,0,70,0,,0.0,0.0,0.762,0.0,-1.21
TX-008629,2025-03-08,2025-03,2025Q1,Webinar,nurture,Creator,known_lead,desktop,ES,organic_or_owned,0.0,7.5,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.718,0.0,-7.5
TX-008630,2025-03-08,2025-03,2025Q1,Facebook Ads,cold_acquisition,Creator,known_lead,mobile,ES,medium,512.58,20.39,landing_v2,standard,0,0,0,0,0,73,0,,0.0,0.0,0.672,0.0,-20.39
TX-008631,2025-03-08,2025-03,2025Q1,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,CO,medium,290.55,15.01,landing_v2,standard,0,0,0,0,0,41,0,,0.0,0.0,0.723,0.0,-15.01
TX-008632,2025-03-08,2025-03,2025Q1,Facebook Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,medium,451.92,11.85,landing_v2,standard,0,0,0,0,0,40,0,,0.0,0.0,0.702,0.0,-11.85
TX-008633,2025-03-08,2025-03,2025Q1,Google Ads,cold_acquisition,Enterprise,returning_customer,desktop,MX,medium,266.94,9.05,baseline,standard,0,0,0,0,0,79,0,,0.0,0.0,0.681,0.0,-9.05
TX-008634,2025-03-08,2025-03,2025Q1,SEO / Blog,retargeting,SMB,new_visitor,desktop,ES,organic_or_owned,8.56,1.82,landing_v2,standard,0,0,1,0,0,68,0,,0.0,0.0,0.748,0.0,-1.82
TX-008635,2025-03-08,2025-03,2025Q1,Webinar,evergreen,B2B Services,known_lead,desktop,MX,organic_or_owned,72.22,4.88,landing_v2,standard,0,0,0,0,0,75,1,6,828.0,828.0,0.77,637.56,610.68
TX-008636,2025-03-08,2025-03,2025Q1,SEO / Blog,cold_acquisition,SMB,known_lead,desktop,MX,organic_or_owned,75.69,1.21,landing_v2,standard,0,0,0,0,0,80,0,,0.0,0.0,0.725,0.0,-1.21
TX-008637,2025-03-08,2025-03,2025Q1,Webinar,cold_acquisition,Ecommerce,new_visitor,mobile,US Hispanic,organic_or_owned,0.0,6.37,landing_v2,standard,0,0,0,0,0,37,0,,0.0,0.0,0.788,0.0,-6.37
TX-008638,2025-03-08,2025-03,2025Q1,Facebook Ads,nurture,B2B Services,new_visitor,desktop,MX,medium,438.88,10.87,landing_v2,standard,0,0,0,0,0,45,0,,0.0,0.0,0.728,0.0,-10.87
TX-008639,2025-03-08,2025-03,2025Q1,Facebook Ads,launch,Ecommerce,new_visitor,desktop,US Hispanic,medium,461.55,14.56,baseline,standard,0,0,0,0,0,32,0,,0.0,0.0,0.701,0.0,-14.56
TX-008640,2025-03-08,2025-03,2025Q1,Webinar,nurture,Creator,new_visitor,desktop,ES,organic_or_owned,0.0,5.49,landing_v2,standard,0,0,0,0,0,57,0,,0.0,0.0,0.767,0.0,-5.49
TX-008641,2025-03-08,2025-03,2025Q1,TikTok Ads,retargeting,SMB,new_visitor,mobile,ES,medium,251.14,8.49,landing_v2,standard,0,0,0,0,0,50,0,,0.0,0.0,0.681,0.0,-8.49
TX-008642,2025-03-08,2025-03,2025Q1,TikTok Ads,nurture,B2B Services,known_lead,desktop,MX,medium,351.71,14.8,landing_v2,standard,0,0,0,0,0,68,1,8,1057.0,1057.0,0.662,699.73,662.93
TX-008643,2025-03-09,2025-03,2025Q1,Facebook Ads,retargeting,Creator,known_lead,mobile,MX,medium,418.68,10.03,landing_v2,standard,0,0,1,0,0,58,0,,0.0,0.0,0.728,0.0,-10.03
TX-008644,2025-03-09,2025-03,2025Q1,Afiliados,cold_acquisition,Creator,new_visitor,mobile,CL,organic_or_owned,53.9,9.71,landing_v2,standard,0,0,0,0,0,51,0,,0.0,0.0,0.719,0.0,-9.71
TX-008645,2025-03-09,2025-03,2025Q1,TikTok Ads,retargeting,Ecommerce,new_visitor,desktop,AR,medium,201.39,9.52,landing_v2,standard,0,0,0,0,0,30,0,,0.0,0.0,0.667,0.0,-9.52
TX-008646,2025-03-09,2025-03,2025Q1,Webinar,nurture,B2B Services,new_visitor,desktop,ES,organic_or_owned,0.0,5.62,baseline,standard,0,0,0,0,0,31,0,,0.0,0.0,0.785,0.0,-5.62
TX-008647,2025-03-09,2025-03,2025Q1,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,CL,medium,339.45,13.4,landing_v2,standard,0,0,0,0,0,41,0,,0.0,0.0,0.716,0.0,-13.4
TX-008648,2025-03-09,2025-03,2025Q1,Facebook Ads,cold_acquisition,Enterprise,new_visitor,desktop,MX,medium,310.4,10.08,baseline,standard,0,0,0,0,0,62,0,,0.0,0.0,0.754,0.0,-10.08
TX-008649,2025-03-09,2025-03,2025Q1,SEO / Blog,cold_acquisition,SMB,known_lead,desktop,ES,organic_or_owned,0.0,2.2,landing_v2,standard,0,0,0,0,0,58,0,,0.0,0.0,0.657,0.0,-2.2
TX-008650,2025-03-09,2025-03,2025Q1,Facebook Ads,nurture,Ecommerce,known_lead,desktop,ES,medium,420.15,9.67,baseline,standard,0,0,0,0,0,56,0,,0.0,0.0,0.643,0.0,-9.67
TX-008651,2025-03-09,2025-03,2025Q1,Afiliados,nurture,Creator,known_lead,mobile,CL,organic_or_owned,0.0,5.04,landing_v2,standard,0,0,0,0,0,53,0,,0.0,0.0,0.649,0.0,-5.04
TX-008652,2025-03-09,2025-03,2025Q1,Email,launch,Enterprise,new_visitor,mobile,CL,organic_or_owned,30.54,0.6,landing_v2,standard,0,0,1,1,0,65,0,,0.0,0.0,0.794,0.0,-0.6
TX-008653,2025-03-09,2025-03,2025Q1,Webinar,nurture,Ecommerce,new_visitor,tablet,MX,organic_or_owned,0.0,5.81,landing_v2,standard,0,0,0,0,0,56,0,,0.0,0.0,0.817,0.0,-5.81
TX-008654,2025-03-09,2025-03,2025Q1,Google Ads,retargeting,SMB,new_visitor,mobile,ES,medium,330.22,12.14,landing_v2,standard,0,0,0,0,0,44,0,,0.0,0.0,0.717,0.0,-12.14
TX-008655,2025-03-09,2025-03,2025Q1,Afiliados,evergreen,Creator,new_visitor,desktop,US Hispanic,organic_or_owned,0.0,5.39,landing_v2,standard,0,0,0,0,0,52,0,,0.0,0.0,0.694,0.0,-5.39
TX-008656,2025-03-09,2025-03,2025Q1,TikTok Ads,nurture,Enterprise,known_lead,mobile,US Hispanic,medium,258.13,10.03,landing_v2,standard,0,0,1,1,0,76,0,,0.0,0.0,0.759,0.0,-10.03
TX-008657,2025-03-09,2025-03,2025Q1,Afiliados,cold_acquisition,B2B Services,known_lead,desktop,MX,organic_or_owned,0.0,8.32,landing_v2,standard,0,0,1,0,0,50,0,,0.0,0.0,0.68,0.0,-8.32
TX-008658,2025-03-09,2025-03,2025Q1,SEO / Blog,cold_acquisition,Ecommerce,known_lead,desktop,ES,organic_or_owned,17.46,1.65,landing_v2,standard,0,0,0,0,0,68,0,,0.0,0.0,0.754,0.0,-1.65
TX-008659,2025-03-09,2025-03,2025Q1,TikTok Ads,cold_acquisition,SMB,new_visitor,desktop,MX,medium,280.65,8.74,landing_v2,standard,0,0,0,0,0,58,0,,0.0,0.0,0.699,0.0,-8.74
